,Datetime,Adj Close,Close,High,Low,Open,Volume
0,2024-09-30 04:00:00+00:00,20218.75,20218.75,20222.5,20218.5,20220.0,0.0
1,2024-09-30 04:01:00+00:00,20221.5,20221.5,20222.25,20218.5,20218.75,34.0
2,2024-09-30 04:02:00+00:00,20225.25,20225.25,20226.75,20220.75,20222.0,98.0
3,2024-09-30 04:03:00+00:00,20223.25,20223.25,20225.75,20223.25,20224.75,59.0
4,2024-09-30 04:04:00+00:00,20221.5,20221.5,20225.5,20221.5,20223.0,66.0
5,2024-09-30 04:05:00+00:00,20224.25,20224.25,20225.75,20222.75,20223.25,26.0
6,2024-09-30 04:06:00+00:00,20223.5,20223.5,20225.0,20223.5,20225.0,10.0
7,2024-09-30 04:07:00+00:00,20222.5,20222.5,20222.75,20221.5,20222.0,17.0
8,2024-09-30 04:08:00+00:00,20223.25,20223.25,20223.25,20222.25,20223.0,14.0
9,2024-09-30 04:09:00+00:00,20223.5,20223.5,20223.5,20221.75,20222.75,10.0
10,2024-09-30 04:10:00+00:00,20221.5,20221.5,20222.75,20220.5,20222.0,19.0
11,2024-09-30 04:11:00+00:00,20221.75,20221.75,20222.0,20220.5,20222.0,15.0
12,2024-09-30 04:12:00+00:00,20221.0,20221.0,20221.5,20220.0,20221.5,16.0
13,2024-09-30 04:13:00+00:00,20217.0,20217.0,20220.75,20217.0,20220.75,69.0
14,2024-09-30 04:14:00+00:00,20217.25,20217.25,20217.25,20214.25,20217.25,56.0
15,2024-09-30 04:15:00+00:00,20214.75,20214.75,20217.25,20214.75,20216.25,29.0
16,2024-09-30 04:16:00+00:00,20215.0,20215.0,20215.5,20212.0,20215.0,69.0
17,2024-09-30 04:17:00+00:00,20214.0,20214.0,20216.25,20213.75,20215.75,18.0
18,2024-09-30 04:18:00+00:00,20216.5,20216.5,20216.5,20215.5,20215.75,12.0
19,2024-09-30 04:19:00+00:00,20219.0,20219.0,20219.0,20215.25,20216.5,43.0
20,2024-09-30 04:20:00+00:00,20214.25,20214.25,20218.75,20214.25,20218.75,34.0
21,2024-09-30 04:21:00+00:00,20213.25,20213.25,20216.0,20213.25,20215.25,23.0
22,2024-09-30 04:22:00+00:00,20211.0,20211.0,20213.75,20211.0,20213.25,60.0
23,2024-09-30 04:23:00+00:00,20211.5,20211.5,20212.0,20208.75,20209.75,82.0
24,2024-09-30 04:24:00+00:00,20212.25,20212.25,20212.75,20210.5,20211.0,32.0
25,2024-09-30 04:25:00+00:00,20211.0,20211.0,20213.25,20211.0,20212.0,25.0
26,2024-09-30 04:26:00+00:00,20212.5,20212.5,20212.5,20210.0,20210.75,18.0
27,2024-09-30 04:27:00+00:00,20212.0,20212.0,20214.5,20212.0,20212.75,17.0
28,2024-09-30 04:28:00+00:00,20208.25,20208.25,20212.0,20206.0,20212.0,84.0
29,2024-09-30 04:29:00+00:00,20207.25,20207.25,20209.0,20205.25,20208.75,41.0
30,2024-09-30 04:30:00+00:00,20196.75,20196.75,20208.0,20193.75,20207.5,252.0
31,2024-09-30 04:31:00+00:00,20200.5,20200.5,20200.5,20196.0,20196.0,62.0
32,2024-09-30 04:32:00+00:00,20204.0,20204.0,20205.0,20198.75,20198.75,55.0
33,2024-09-30 04:33:00+00:00,20201.75,20201.75,20204.5,20201.75,20203.5,41.0
34,2024-09-30 04:34:00+00:00,20201.5,20201.5,20203.25,20201.5,20202.5,20.0
35,2024-09-30 04:35:00+00:00,20197.5,20197.5,20201.5,20196.75,20201.5,51.0
36,2024-09-30 04:36:00+00:00,20198.0,20198.0,20198.75,20196.25,20197.0,39.0
37,2024-09-30 04:37:00+00:00,20200.5,20200.5,20202.5,20197.5,20198.0,34.0
38,2024-09-30 04:38:00+00:00,20197.0,20197.0,20201.0,20196.5,20201.0,22.0
39,2024-09-30 04:39:00+00:00,20199.25,20199.25,20200.25,20197.25,20197.25,22.0
40,2024-09-30 04:40:00+00:00,20198.0,20198.0,20201.25,20198.0,20199.0,20.0
41,2024-09-30 04:41:00+00:00,20195.25,20195.25,20197.75,20195.0,20197.75,44.0
42,2024-09-30 04:42:00+00:00,20197.25,20197.25,20198.75,20195.5,20196.25,25.0
43,2024-09-30 04:43:00+00:00,20198.5,20198.5,20199.5,20197.75,20197.75,17.0
44,2024-09-30 04:44:00+00:00,20200.5,20200.5,20201.25,20199.5,20200.0,28.0
45,2024-09-30 04:45:00+00:00,20197.5,20197.5,20201.0,20197.5,20200.5,26.0
46,2024-09-30 04:46:00+00:00,20195.5,20195.5,20197.5,20194.75,20197.5,30.0
47,2024-09-30 04:47:00+00:00,20193.0,20193.0,20195.25,20191.75,20195.25,54.0
48,2024-09-30 04:48:00+00:00,20190.0,20190.0,20192.0,20189.25,20192.0,67.0
49,2024-09-30 04:49:00+00:00,20188.75,20188.75,20191.25,20187.25,20189.75,160.0
50,2024-09-30 04:50:00+00:00,20189.75,20189.75,20191.0,20189.0,20189.75,45.0
51,2024-09-30 04:51:00+00:00,20193.0,20193.0,20193.25,20189.75,20190.25,37.0
52,2024-09-30 04:52:00+00:00,20193.0,20193.0,20193.25,20192.5,20192.75,11.0
53,2024-09-30 04:53:00+00:00,20195.5,20195.5,20196.25,20193.0,20193.0,36.0
54,2024-09-30 04:54:00+00:00,20196.25,20196.25,20197.75,20195.75,20195.75,25.0
55,2024-09-30 04:55:00+00:00,20199.0,20199.0,20199.0,20196.5,20197.0,36.0
56,2024-09-30 04:56:00+00:00,20195.25,20195.25,20197.5,20195.0,20197.0,28.0
57,2024-09-30 04:57:00+00:00,20196.25,20196.25,20196.75,20194.75,20195.75,19.0
58,2024-09-30 04:58:00+00:00,20194.0,20194.0,20196.0,20194.0,20195.5,9.0
59,2024-09-30 04:59:00+00:00,20196.75,20196.75,20196.75,20193.0,20193.0,26.0
60,2024-09-30 05:00:00+00:00,20192.75,20192.75,20197.0,20189.75,20197.0,82.0
61,2024-09-30 05:01:00+00:00,20191.5,20191.5,20195.75,20191.25,20192.5,41.0
62,2024-09-30 05:02:00+00:00,20192.5,20192.5,20192.5,20189.0,20189.75,58.0
63,2024-09-30 05:03:00+00:00,20190.0,20190.0,20192.5,20189.75,20191.5,32.0
64,2024-09-30 05:04:00+00:00,20189.0,20189.0,20190.75,20184.0,20189.5,116.0
65,2024-09-30 05:05:00+00:00,20192.0,20192.0,20193.75,20190.25,20190.25,81.0
66,2024-09-30 05:06:00+00:00,20195.0,20195.0,20195.0,20191.25,20191.25,40.0
67,2024-09-30 05:07:00+00:00,20194.25,20194.25,20195.5,20191.0,20195.25,47.0
68,2024-09-30 05:08:00+00:00,20203.0,20203.0,20203.0,20194.25,20194.75,119.0
69,2024-09-30 05:09:00+00:00,20199.5,20199.5,20203.75,20198.75,20202.75,135.0
70,2024-09-30 05:10:00+00:00,20198.5,20198.5,20200.25,20196.75,20200.25,82.0
71,2024-09-30 05:11:00+00:00,20192.0,20192.0,20198.0,20190.75,20198.0,89.0
72,2024-09-30 05:12:00+00:00,20189.0,20189.0,20191.75,20188.75,20191.75,64.0
73,2024-09-30 05:13:00+00:00,20189.0,20189.0,20189.75,20188.25,20189.5,21.0
74,2024-09-30 05:14:00+00:00,20184.25,20184.25,20189.25,20183.5,20188.25,70.0
75,2024-09-30 05:15:00+00:00,20188.0,20188.0,20188.75,20184.75,20184.75,48.0
76,2024-09-30 05:16:00+00:00,20190.0,20190.0,20190.0,20185.5,20189.0,38.0
77,2024-09-30 05:17:00+00:00,20191.0,20191.0,20193.25,20190.25,20191.0,47.0
78,2024-09-30 05:18:00+00:00,20191.25,20191.25,20192.25,20190.25,20191.5,16.0
79,2024-09-30 05:19:00+00:00,20190.0,20190.0,20192.0,20189.75,20191.0,26.0
80,2024-09-30 05:20:00+00:00,20185.75,20185.75,20189.75,20185.25,20189.75,40.0
81,2024-09-30 05:21:00+00:00,20184.75,20184.75,20187.0,20184.5,20186.25,39.0
82,2024-09-30 05:22:00+00:00,20188.5,20188.5,20188.75,20185.75,20186.25,25.0
83,2024-09-30 05:23:00+00:00,20190.75,20190.75,20193.0,20188.5,20188.5,59.0
84,2024-09-30 05:24:00+00:00,20194.25,20194.25,20195.75,20191.25,20191.25,45.0
85,2024-09-30 05:25:00+00:00,20198.0,20198.0,20200.0,20194.25,20194.25,79.0
86,2024-09-30 05:26:00+00:00,20197.5,20197.5,20197.75,20194.0,20197.75,49.0
87,2024-09-30 05:27:00+00:00,20197.75,20197.75,20199.0,20196.0,20197.5,34.0
88,2024-09-30 05:28:00+00:00,20196.5,20196.5,20201.75,20196.5,20197.5,77.0
89,2024-09-30 05:29:00+00:00,20196.0,20196.0,20198.5,20196.0,20198.5,18.0
90,2024-09-30 05:30:00+00:00,20201.0,20201.0,20202.5,20197.25,20197.25,69.0
91,2024-09-30 05:31:00+00:00,20200.0,20200.0,20200.75,20197.75,20198.75,22.0
92,2024-09-30 05:32:00+00:00,20202.0,20202.0,20203.25,20199.25,20199.5,48.0
93,2024-09-30 05:33:00+00:00,20200.25,20200.25,20204.0,20199.0,20203.0,56.0
94,2024-09-30 05:34:00+00:00,20191.5,20191.5,20201.0,20189.75,20201.0,72.0
95,2024-09-30 05:35:00+00:00,20194.5,20194.5,20195.5,20186.5,20190.0,47.0
96,2024-09-30 05:36:00+00:00,20194.0,20194.0,20195.25,20193.25,20193.25,41.0
97,2024-09-30 05:37:00+00:00,20190.0,20190.0,20194.75,20189.75,20194.75,29.0
98,2024-09-30 05:38:00+00:00,20188.25,20188.25,20191.0,20188.0,20190.5,44.0
99,2024-09-30 05:39:00+00:00,20190.5,20190.5,20190.75,20188.25,20188.5,29.0
100,2024-09-30 05:40:00+00:00,20190.5,20190.5,20192.25,20189.0,20191.75,18.0
101,2024-09-30 05:41:00+00:00,20188.5,20188.5,20191.0,20187.75,20190.75,18.0
102,2024-09-30 05:42:00+00:00,20188.25,20188.25,20190.25,20186.0,20189.25,27.0
103,2024-09-30 05:43:00+00:00,20193.25,20193.25,20195.0,20188.0,20188.0,37.0
104,2024-09-30 05:44:00+00:00,20192.75,20192.75,20192.75,20190.25,20192.5,38.0
105,2024-09-30 05:45:00+00:00,20192.25,20192.25,20193.0,20190.25,20193.0,49.0
106,2024-09-30 05:46:00+00:00,20195.5,20195.5,20196.25,20192.5,20192.5,19.0
107,2024-09-30 05:47:00+00:00,20190.0,20190.0,20195.25,20187.75,20194.5,37.0
108,2024-09-30 05:48:00+00:00,20185.5,20185.5,20189.5,20184.0,20189.5,50.0
109,2024-09-30 05:49:00+00:00,20184.75,20184.75,20186.75,20182.5,20185.0,55.0
110,2024-09-30 05:50:00+00:00,20183.25,20183.25,20186.75,20180.75,20185.0,62.0
111,2024-09-30 05:51:00+00:00,20181.75,20181.75,20184.25,20179.0,20183.0,73.0
112,2024-09-30 05:52:00+00:00,20180.75,20180.75,20186.0,20180.0,20183.5,109.0
113,2024-09-30 05:53:00+00:00,20177.25,20177.25,20182.25,20174.5,20182.0,112.0
114,2024-09-30 05:54:00+00:00,20172.0,20172.0,20176.75,20172.0,20176.0,85.0
115,2024-09-30 05:55:00+00:00,20173.75,20173.75,20175.0,20166.75,20171.25,105.0
116,2024-09-30 05:56:00+00:00,20175.0,20175.0,20177.0,20172.75,20176.0,39.0
117,2024-09-30 05:57:00+00:00,20177.75,20177.75,20178.25,20174.25,20174.25,25.0
118,2024-09-30 05:58:00+00:00,20175.0,20175.0,20176.5,20175.0,20176.5,36.0
119,2024-09-30 05:59:00+00:00,20172.5,20172.5,20174.75,20171.25,20174.75,47.0
120,2024-09-30 06:00:00+00:00,20176.75,20176.75,20179.0,20173.0,20173.0,90.0
121,2024-09-30 06:01:00+00:00,20169.5,20169.5,20176.25,20169.0,20175.25,107.0
122,2024-09-30 06:02:00+00:00,20174.5,20174.5,20176.25,20170.25,20170.25,58.0
123,2024-09-30 06:03:00+00:00,20179.75,20179.75,20181.0,20175.25,20175.25,95.0
124,2024-09-30 06:04:00+00:00,20180.5,20180.5,20180.5,20176.5,20179.25,59.0
125,2024-09-30 06:05:00+00:00,20183.25,20183.25,20187.0,20180.75,20181.0,132.0
126,2024-09-30 06:06:00+00:00,20177.75,20177.75,20185.5,20176.5,20182.75,94.0
127,2024-09-30 06:07:00+00:00,20174.5,20174.5,20177.75,20174.5,20177.5,84.0
128,2024-09-30 06:08:00+00:00,20175.0,20175.0,20178.25,20174.5,20175.5,34.0
129,2024-09-30 06:09:00+00:00,20175.25,20175.25,20175.25,20173.0,20175.0,36.0
130,2024-09-30 06:10:00+00:00,20172.5,20172.5,20177.0,20171.0,20174.5,47.0
131,2024-09-30 06:11:00+00:00,20164.5,20164.5,20172.25,20164.5,20172.25,81.0
132,2024-09-30 06:12:00+00:00,20163.0,20163.0,20168.0,20162.5,20164.75,104.0
133,2024-09-30 06:13:00+00:00,20168.25,20168.25,20171.5,20163.0,20163.0,69.0
134,2024-09-30 06:14:00+00:00,20166.0,20166.0,20168.5,20165.25,20168.0,47.0
135,2024-09-30 06:15:00+00:00,20166.25,20166.25,20166.25,20163.0,20165.5,56.0
136,2024-09-30 06:16:00+00:00,20172.75,20172.75,20173.25,20166.0,20166.75,78.0
137,2024-09-30 06:17:00+00:00,20168.0,20168.0,20170.75,20168.0,20170.75,25.0
138,2024-09-30 06:18:00+00:00,20165.5,20165.5,20169.25,20164.25,20169.25,29.0
139,2024-09-30 06:19:00+00:00,20165.75,20165.75,20168.25,20165.75,20165.75,34.0
140,2024-09-30 06:20:00+00:00,20163.5,20163.5,20168.0,20163.5,20166.0,50.0
141,2024-09-30 06:21:00+00:00,20162.75,20162.75,20167.0,20162.0,20164.25,39.0
142,2024-09-30 06:22:00+00:00,20150.5,20150.5,20163.75,20149.75,20162.75,403.0
143,2024-09-30 06:23:00+00:00,20155.5,20155.5,20157.5,20151.0,20151.5,88.0
144,2024-09-30 06:24:00+00:00,20155.5,20155.5,20158.5,20153.25,20154.75,65.0
