,Datetime,Adj Close,Close,High,Low,Open,Volume
9484,2024-10-08 19:20:00+00:00,42082.921875,42082.921875,42083.30078125,42076.76171875,42083.30078125,860704.0
9485,2024-10-08 19:21:00+00:00,42081.26953125,42081.26953125,42083.23046875,42078.73828125,42081.7890625,680777.0
9486,2024-10-08 19:22:00+00:00,42076.640625,42076.640625,42081.01171875,42070.578125,42080.66015625,714974.0
9487,2024-10-08 19:23:00+00:00,42082.19921875,42082.19921875,42083.12109375,42076.76171875,42076.76171875,537149.0
9488,2024-10-08 19:24:00+00:00,42077.9296875,42077.9296875,42083.859375,42077.55078125,42082.109375,584053.0
9489,2024-10-08 19:25:00+00:00,42078.109375,42078.109375,42079.26953125,42073.73828125,42078.0703125,547909.0
9490,2024-10-08 19:26:00+00:00,42075.41015625,42075.41015625,42081.0390625,42075.30859375,42078.1484375,446857.0
9491,2024-10-08 19:27:00+00:00,42082.078125,42082.078125,42082.078125,42075.609375,42076.33984375,627124.0
9492,2024-10-08 19:28:00+00:00,42083.55859375,42083.55859375,42086.03125,42081.51171875,42082.0,494919.0
9493,2024-10-08 19:29:00+00:00,42079.87109375,42079.87109375,42085.8984375,42078.69921875,42083.4296875,551459.0
9494,2024-10-08 19:30:00+00:00,42090.98828125,42090.98828125,42090.98828125,42076.69140625,42080.41015625,757847.0
9495,2024-10-08 19:31:00+00:00,42090.37109375,42090.37109375,42096.78125,42090.37109375,42090.98828125,742555.0
9496,2024-10-08 19:32:00+00:00,42090.859375,42090.859375,42093.55859375,42087.078125,42090.859375,639872.0
9497,2024-10-08 19:33:00+00:00,42097.62890625,42097.62890625,42098.37109375,42087.5390625,42090.75,578439.0
9498,2024-10-08 19:34:00+00:00,42106.23046875,42106.23046875,42116.41015625,42093.96875,42097.3515625,1002822.0
9499,2024-10-08 19:35:00+00:00,42106.87890625,42106.87890625,42107.76953125,42103.73828125,42107.01171875,482579.0
9500,2024-10-08 19:36:00+00:00,42104.3984375,42104.3984375,42110.96875,42103.5,42106.80078125,846823.0
9501,2024-10-08 19:37:00+00:00,42114.78125,42114.78125,42114.9609375,42104.5703125,42104.5703125,769663.0
9502,2024-10-08 19:38:00+00:00,42113.37109375,42113.37109375,42115.0,42111.6796875,42114.94921875,593529.0
9503,2024-10-08 19:39:00+00:00,42120.19921875,42120.19921875,42122.28125,42111.390625,42113.171875,815181.0
9504,2024-10-08 19:40:00+00:00,42121.33984375,42121.33984375,42122.8984375,42118.73828125,42120.33984375,603240.0
9505,2024-10-08 19:41:00+00:00,42118.0,42118.0,42123.69140625,42114.890625,42121.01953125,825215.0
9506,2024-10-08 19:42:00+00:00,42128.0703125,42128.0703125,42128.0703125,42117.44921875,42117.44921875,642679.0
9507,2024-10-08 19:43:00+00:00,42121.91015625,42121.91015625,42128.55859375,42119.5,42128.140625,987478.0
9508,2024-10-08 19:44:00+00:00,42110.4609375,42110.4609375,42121.37890625,42110.4609375,42121.37890625,998801.0
9509,2024-10-08 19:45:00+00:00,42108.03125,42108.03125,42111.37109375,42103.01953125,42110.48828125,730579.0
9510,2024-10-08 19:46:00+00:00,42101.4296875,42101.4296875,42108.16015625,42095.23828125,42108.16015625,862975.0
9511,2024-10-08 19:47:00+00:00,42109.140625,42109.140625,42110.41015625,42100.37109375,42101.421875,1019754.0
9512,2024-10-08 19:48:00+00:00,42115.73828125,42115.73828125,42117.48046875,42108.640625,42109.0703125,931047.0
9513,2024-10-08 19:49:00+00:00,42117.5703125,42117.5703125,42122.12890625,42114.80859375,42116.23046875,1207537.0
9514,2024-10-08 19:50:00+00:00,42114.08984375,42114.08984375,42117.8203125,42110.921875,42117.4296875,1823592.0
9515,2024-10-08 19:51:00+00:00,42107.41015625,42107.41015625,42116.12109375,42107.1796875,42114.37890625,1078585.0
9516,2024-10-08 19:52:00+00:00,42116.23828125,42116.23828125,42116.23828125,42107.12890625,42107.12890625,1364462.0
9517,2024-10-08 19:53:00+00:00,42120.44921875,42120.44921875,42126.359375,42116.23828125,42116.62109375,2185052.0
9518,2024-10-08 19:54:00+00:00,42109.73046875,42109.73046875,42124.62109375,42109.55859375,42120.25,1960018.0
9519,2024-10-08 19:55:00+00:00,42099.91015625,42099.91015625,42111.73828125,42097.48046875,42109.25,2179213.0
9520,2024-10-08 19:56:00+00:00,42104.75,42104.75,42107.30859375,42099.8515625,42100.55078125,2107592.0
9521,2024-10-08 19:57:00+00:00,42103.01953125,42103.01953125,42111.33984375,42103.01953125,42104.94921875,2284835.0
9522,2024-10-08 19:58:00+00:00,42093.78125,42093.78125,42103.73046875,42093.78125,42102.4296875,3115624.0
9523,2024-10-08 19:59:00+00:00,42075.3203125,42075.3203125,42096.3203125,42072.33984375,42093.1015625,6306309.0
9524,2024-10-08 20:00:00+00:00,,,,,,
9525,2024-10-08 20:01:00+00:00,,,,,,
9526,2024-10-08 20:02:00+00:00,,,,,,
9527,2024-10-08 20:03:00+00:00,,,,,,
9528,2024-10-08 20:04:00+00:00,,,,,,
9529,2024-10-08 20:05:00+00:00,,,,,,
9530,2024-10-08 20:06:00+00:00,,,,,,
9531,2024-10-08 20:07:00+00:00,,,,,,
9532,2024-10-08 20:08:00+00:00,,,,,,
9533,2024-10-08 20:09:00+00:00,,,,,,
9534,2024-10-08 20:10:00+00:00,,,,,,
9535,2024-10-08 20:11:00+00:00,,,,,,
9536,2024-10-08 20:12:00+00:00,,,,,,
9537,2024-10-08 20:13:00+00:00,,,,,,
9538,2024-10-08 20:14:00+00:00,,,,,,
9539,2024-10-08 20:15:00+00:00,,,,,,
9540,2024-10-08 20:16:00+00:00,,,,,,
9541,2024-10-08 20:17:00+00:00,,,,,,
9542,2024-10-08 20:18:00+00:00,,,,,,
9543,2024-10-08 20:19:00+00:00,,,,,,
9544,2024-10-08 20:20:00+00:00,,,,,,
9545,2024-10-08 20:21:00+00:00,,,,,,
9546,2024-10-08 20:22:00+00:00,,,,,,
9547,2024-10-08 20:23:00+00:00,,,,,,
9548,2024-10-08 20:24:00+00:00,,,,,,
9549,2024-10-08 20:25:00+00:00,,,,,,
9550,2024-10-08 20:26:00+00:00,,,,,,
9551,2024-10-08 20:27:00+00:00,,,,,,
9552,2024-10-08 20:28:00+00:00,,,,,,
9553,2024-10-08 20:29:00+00:00,,,,,,
9554,2024-10-08 20:30:00+00:00,,,,,,
9555,2024-10-08 20:31:00+00:00,,,,,,
9556,2024-10-08 20:32:00+00:00,,,,,,
9557,2024-10-08 20:33:00+00:00,,,,,,
9558,2024-10-08 20:34:00+00:00,,,,,,
9559,2024-10-08 20:35:00+00:00,,,,,,
9560,2024-10-08 20:36:00+00:00,,,,,,
9561,2024-10-08 20:37:00+00:00,,,,,,
9562,2024-10-08 20:38:00+00:00,,,,,,
9563,2024-10-08 20:39:00+00:00,,,,,,
9564,2024-10-08 20:40:00+00:00,,,,,,
9565,2024-10-08 20:41:00+00:00,,,,,,
9566,2024-10-08 20:42:00+00:00,,,,,,
9567,2024-10-08 20:43:00+00:00,,,,,,
9568,2024-10-08 20:44:00+00:00,,,,,,
9569,2024-10-08 20:45:00+00:00,,,,,,
9570,2024-10-08 20:46:00+00:00,,,,,,
9571,2024-10-08 20:47:00+00:00,,,,,,
9572,2024-10-08 20:48:00+00:00,,,,,,
9573,2024-10-08 20:49:00+00:00,,,,,,
9574,2024-10-08 20:50:00+00:00,,,,,,
9575,2024-10-08 20:51:00+00:00,,,,,,
9576,2024-10-08 20:52:00+00:00,,,,,,
9577,2024-10-08 20:53:00+00:00,,,,,,
9578,2024-10-08 20:54:00+00:00,,,,,,
9579,2024-10-08 20:55:00+00:00,,,,,,
9580,2024-10-08 20:56:00+00:00,,,,,,
9581,2024-10-08 20:57:00+00:00,,,,,,
9582,2024-10-08 20:58:00+00:00,,,,,,
9583,2024-10-08 20:59:00+00:00,,,,,,
9584,2024-10-08 21:00:00+00:00,,,,,,
9585,2024-10-08 21:01:00+00:00,,,,,,
9586,2024-10-08 21:02:00+00:00,,,,,,
9587,2024-10-08 21:03:00+00:00,,,,,,
9588,2024-10-08 21:04:00+00:00,,,,,,
9589,2024-10-08 21:05:00+00:00,,,,,,
9590,2024-10-08 21:06:00+00:00,,,,,,
9591,2024-10-08 21:07:00+00:00,,,,,,
9592,2024-10-08 21:08:00+00:00,,,,,,
9593,2024-10-08 21:09:00+00:00,,,,,,
9594,2024-10-08 21:10:00+00:00,,,,,,
9595,2024-10-08 21:11:00+00:00,,,,,,
9596,2024-10-08 21:12:00+00:00,,,,,,
9597,2024-10-08 21:13:00+00:00,,,,,,
9598,2024-10-08 21:14:00+00:00,,,,,,
9599,2024-10-08 21:15:00+00:00,,,,,,
9600,2024-10-08 21:16:00+00:00,,,,,,
9601,2024-10-08 21:17:00+00:00,,,,,,
9602,2024-10-08 21:18:00+00:00,,,,,,
9603,2024-10-08 21:19:00+00:00,,,,,,
9604,2024-10-08 21:20:00+00:00,,,,,,
9605,2024-10-08 21:21:00+00:00,,,,,,
9606,2024-10-08 21:22:00+00:00,,,,,,
9607,2024-10-08 21:23:00+00:00,,,,,,
9608,2024-10-08 21:24:00+00:00,,,,,,
9609,2024-10-08 21:25:00+00:00,,,,,,
9610,2024-10-08 21:26:00+00:00,,,,,,
9611,2024-10-08 21:27:00+00:00,,,,,,
9612,2024-10-08 21:28:00+00:00,,,,,,
9613,2024-10-08 21:29:00+00:00,,,,,,
9614,2024-10-08 21:30:00+00:00,,,,,,
9615,2024-10-08 21:31:00+00:00,,,,,,
9616,2024-10-08 21:32:00+00:00,,,,,,
9617,2024-10-08 21:33:00+00:00,,,,,,
9618,2024-10-08 21:34:00+00:00,,,,,,
9619,2024-10-08 21:35:00+00:00,,,,,,
9620,2024-10-08 21:36:00+00:00,,,,,,
9621,2024-10-08 21:37:00+00:00,,,,,,
9622,2024-10-08 21:38:00+00:00,,,,,,
9623,2024-10-08 21:39:00+00:00,,,,,,
9624,2024-10-08 21:40:00+00:00,,,,,,
9625,2024-10-08 21:41:00+00:00,,,,,,
9626,2024-10-08 21:42:00+00:00,,,,,,
9627,2024-10-08 21:43:00+00:00,,,,,,
9628,2024-10-08 21:44:00+00:00,,,,,,
9629,2024-10-08 21:45:00+00:00,,,,,,
9630,2024-10-08 21:46:00+00:00,,,,,,
9631,2024-10-08 21:47:00+00:00,,,,,,
9632,2024-10-08 21:48:00+00:00,,,,,,
9633,2024-10-08 21:49:00+00:00,,,,,,
9634,2024-10-08 21:50:00+00:00,,,,,,
9635,2024-10-08 21:51:00+00:00,,,,,,
9636,2024-10-08 21:52:00+00:00,,,,,,
9637,2024-10-08 21:53:00+00:00,,,,,,
9638,2024-10-08 21:54:00+00:00,,,,,,
9639,2024-10-08 21:55:00+00:00,,,,,,
9640,2024-10-08 21:56:00+00:00,,,,,,
9641,2024-10-08 21:57:00+00:00,,,,,,
9642,2024-10-08 21:58:00+00:00,,,,,,
9643,2024-10-08 21:59:00+00:00,,,,,,
9644,2024-10-08 22:00:00+00:00,,,,,,
9645,2024-10-08 22:01:00+00:00,,,,,,
9646,2024-10-08 22:02:00+00:00,,,,,,
9647,2024-10-08 22:03:00+00:00,,,,,,
9648,2024-10-08 22:04:00+00:00,,,,,,
9649,2024-10-08 22:05:00+00:00,,,,,,
9650,2024-10-08 22:06:00+00:00,,,,,,
9651,2024-10-08 22:07:00+00:00,,,,,,
9652,2024-10-08 22:08:00+00:00,,,,,,
9653,2024-10-08 22:09:00+00:00,,,,,,
9654,2024-10-08 22:10:00+00:00,,,,,,
9655,2024-10-08 22:11:00+00:00,,,,,,
9656,2024-10-08 22:12:00+00:00,,,,,,
9657,2024-10-08 22:13:00+00:00,,,,,,
9658,2024-10-08 22:14:00+00:00,,,,,,
9659,2024-10-08 22:15:00+00:00,,,,,,
9660,2024-10-08 22:16:00+00:00,,,,,,
9661,2024-10-08 22:17:00+00:00,,,,,,
9662,2024-10-08 22:18:00+00:00,,,,,,
9663,2024-10-08 22:19:00+00:00,,,,,,
9664,2024-10-08 22:20:00+00:00,,,,,,
9665,2024-10-08 22:21:00+00:00,,,,,,
9666,2024-10-08 22:22:00+00:00,,,,,,
9667,2024-10-08 22:23:00+00:00,,,,,,
9668,2024-10-08 22:24:00+00:00,,,,,,
9669,2024-10-08 22:25:00+00:00,,,,,,
9670,2024-10-08 22:26:00+00:00,,,,,,
9671,2024-10-08 22:27:00+00:00,,,,,,
9672,2024-10-08 22:28:00+00:00,,,,,,
9673,2024-10-08 22:29:00+00:00,,,,,,
9674,2024-10-08 22:30:00+00:00,,,,,,
9675,2024-10-08 22:31:00+00:00,,,,,,
9676,2024-10-08 22:32:00+00:00,,,,,,
9677,2024-10-08 22:33:00+00:00,,,,,,
9678,2024-10-08 22:34:00+00:00,,,,,,
9679,2024-10-08 22:35:00+00:00,,,,,,
9680,2024-10-08 22:36:00+00:00,,,,,,
9681,2024-10-08 22:37:00+00:00,,,,,,
9682,2024-10-08 22:38:00+00:00,,,,,,
9683,2024-10-08 22:39:00+00:00,,,,,,
9684,2024-10-08 22:40:00+00:00,,,,,,
9685,2024-10-08 22:41:00+00:00,,,,,,
9686,2024-10-08 22:42:00+00:00,,,,,,
9687,2024-10-08 22:43:00+00:00,,,,,,
9688,2024-10-08 22:44:00+00:00,,,,,,
9689,2024-10-08 22:45:00+00:00,,,,,,
9690,2024-10-08 22:46:00+00:00,,,,,,
9691,2024-10-08 22:47:00+00:00,,,,,,
9692,2024-10-08 22:48:00+00:00,,,,,,
9693,2024-10-08 22:49:00+00:00,,,,,,
9694,2024-10-08 22:50:00+00:00,,,,,,
9695,2024-10-08 22:51:00+00:00,,,,,,
9696,2024-10-08 22:52:00+00:00,,,,,,
9697,2024-10-08 22:53:00+00:00,,,,,,
9698,2024-10-08 22:54:00+00:00,,,,,,
9699,2024-10-08 22:55:00+00:00,,,,,,
9700,2024-10-08 22:56:00+00:00,,,,,,
9701,2024-10-08 22:57:00+00:00,,,,,,
9702,2024-10-08 22:58:00+00:00,,,,,,
9703,2024-10-08 22:59:00+00:00,,,,,,
9704,2024-10-08 23:00:00+00:00,,,,,,
9705,2024-10-08 23:01:00+00:00,,,,,,
9706,2024-10-08 23:02:00+00:00,,,,,,
9707,2024-10-08 23:03:00+00:00,,,,,,
9708,2024-10-08 23:04:00+00:00,,,,,,
9709,2024-10-08 23:05:00+00:00,,,,,,
9710,2024-10-08 23:06:00+00:00,,,,,,
9711,2024-10-08 23:07:00+00:00,,,,,,
9712,2024-10-08 23:08:00+00:00,,,,,,
9713,2024-10-08 23:09:00+00:00,,,,,,
9714,2024-10-08 23:10:00+00:00,,,,,,
9715,2024-10-08 23:11:00+00:00,,,,,,
9716,2024-10-08 23:12:00+00:00,,,,,,
9717,2024-10-08 23:13:00+00:00,,,,,,
9718,2024-10-08 23:14:00+00:00,,,,,,
9719,2024-10-08 23:15:00+00:00,,,,,,
9720,2024-10-08 23:16:00+00:00,,,,,,
9721,2024-10-08 23:17:00+00:00,,,,,,
9722,2024-10-08 23:18:00+00:00,,,,,,
9723,2024-10-08 23:19:00+00:00,,,,,,
9724,2024-10-08 23:20:00+00:00,,,,,,
9725,2024-10-08 23:21:00+00:00,,,,,,
9726,2024-10-08 23:22:00+00:00,,,,,,
9727,2024-10-08 23:23:00+00:00,,,,,,
9728,2024-10-08 23:24:00+00:00,,,,,,
9729,2024-10-08 23:25:00+00:00,,,,,,
9730,2024-10-08 23:26:00+00:00,,,,,,
9731,2024-10-08 23:27:00+00:00,,,,,,
9732,2024-10-08 23:28:00+00:00,,,,,,
9733,2024-10-08 23:29:00+00:00,,,,,,
9734,2024-10-08 23:30:00+00:00,,,,,,
9735,2024-10-08 23:31:00+00:00,,,,,,
9736,2024-10-08 23:32:00+00:00,,,,,,
9737,2024-10-08 23:33:00+00:00,,,,,,
9738,2024-10-08 23:34:00+00:00,,,,,,
9739,2024-10-08 23:35:00+00:00,,,,,,
9740,2024-10-08 23:36:00+00:00,,,,,,
9741,2024-10-08 23:37:00+00:00,,,,,,
9742,2024-10-08 23:38:00+00:00,,,,,,
9743,2024-10-08 23:39:00+00:00,,,,,,
9744,2024-10-08 23:40:00+00:00,,,,,,
9745,2024-10-08 23:41:00+00:00,,,,,,
9746,2024-10-08 23:42:00+00:00,,,,,,
9747,2024-10-08 23:43:00+00:00,,,,,,
9748,2024-10-08 23:44:00+00:00,,,,,,
9749,2024-10-08 23:45:00+00:00,,,,,,
9750,2024-10-08 23:46:00+00:00,,,,,,
9751,2024-10-08 23:47:00+00:00,,,,,,
9752,2024-10-08 23:48:00+00:00,,,,,,
9753,2024-10-08 23:49:00+00:00,,,,,,
9754,2024-10-08 23:50:00+00:00,,,,,,
9755,2024-10-08 23:51:00+00:00,,,,,,
9756,2024-10-08 23:52:00+00:00,,,,,,
9757,2024-10-08 23:53:00+00:00,,,,,,
9758,2024-10-08 23:54:00+00:00,,,,,,
9759,2024-10-08 23:55:00+00:00,,,,,,
9760,2024-10-08 23:56:00+00:00,,,,,,
9761,2024-10-08 23:57:00+00:00,,,,,,
9762,2024-10-08 23:58:00+00:00,,,,,,
9763,2024-10-08 23:59:00+00:00,,,,,,
9764,2024-10-09 00:00:00+00:00,,,,,,
9765,2024-10-09 00:01:00+00:00,,,,,,
9766,2024-10-09 00:02:00+00:00,,,,,,
9767,2024-10-09 00:03:00+00:00,,,,,,
9768,2024-10-09 00:04:00+00:00,,,,,,
9769,2024-10-09 00:05:00+00:00,,,,,,
9770,2024-10-09 00:06:00+00:00,,,,,,
9771,2024-10-09 00:07:00+00:00,,,,,,
9772,2024-10-09 00:08:00+00:00,,,,,,
9773,2024-10-09 00:09:00+00:00,,,,,,
9774,2024-10-09 00:10:00+00:00,,,,,,
9775,2024-10-09 00:11:00+00:00,,,,,,
9776,2024-10-09 00:12:00+00:00,,,,,,
9777,2024-10-09 00:13:00+00:00,,,,,,
9778,2024-10-09 00:14:00+00:00,,,,,,
9779,2024-10-09 00:15:00+00:00,,,,,,
9780,2024-10-09 00:16:00+00:00,,,,,,
9781,2024-10-09 00:17:00+00:00,,,,,,
9782,2024-10-09 00:18:00+00:00,,,,,,
9783,2024-10-09 00:19:00+00:00,,,,,,
9784,2024-10-09 00:20:00+00:00,,,,,,
9785,2024-10-09 00:21:00+00:00,,,,,,
9786,2024-10-09 00:22:00+00:00,,,,,,
9787,2024-10-09 00:23:00+00:00,,,,,,
9788,2024-10-09 00:24:00+00:00,,,,,,
9789,2024-10-09 00:25:00+00:00,,,,,,
9790,2024-10-09 00:26:00+00:00,,,,,,
9791,2024-10-09 00:27:00+00:00,,,,,,
9792,2024-10-09 00:28:00+00:00,,,,,,
9793,2024-10-09 00:29:00+00:00,,,,,,
9794,2024-10-09 00:30:00+00:00,,,,,,
9795,2024-10-09 00:31:00+00:00,,,,,,
9796,2024-10-09 00:32:00+00:00,,,,,,
9797,2024-10-09 00:33:00+00:00,,,,,,
9798,2024-10-09 00:34:00+00:00,,,,,,
9799,2024-10-09 00:35:00+00:00,,,,,,
9800,2024-10-09 00:36:00+00:00,,,,,,
9801,2024-10-09 00:37:00+00:00,,,,,,
9802,2024-10-09 00:38:00+00:00,,,,,,
9803,2024-10-09 00:39:00+00:00,,,,,,
9804,2024-10-09 00:40:00+00:00,,,,,,
9805,2024-10-09 00:41:00+00:00,,,,,,
9806,2024-10-09 00:42:00+00:00,,,,,,
9807,2024-10-09 00:43:00+00:00,,,,,,
9808,2024-10-09 00:44:00+00:00,,,,,,
9809,2024-10-09 00:45:00+00:00,,,,,,
9810,2024-10-09 00:46:00+00:00,,,,,,
9811,2024-10-09 00:47:00+00:00,,,,,,
9812,2024-10-09 00:48:00+00:00,,,,,,
9813,2024-10-09 00:49:00+00:00,,,,,,
9814,2024-10-09 00:50:00+00:00,,,,,,
9815,2024-10-09 00:51:00+00:00,,,,,,
9816,2024-10-09 00:52:00+00:00,,,,,,
9817,2024-10-09 00:53:00+00:00,,,,,,
9818,2024-10-09 00:54:00+00:00,,,,,,
9819,2024-10-09 00:55:00+00:00,,,,,,
9820,2024-10-09 00:56:00+00:00,,,,,,
9821,2024-10-09 00:57:00+00:00,,,,,,
9822,2024-10-09 00:58:00+00:00,,,,,,
9823,2024-10-09 00:59:00+00:00,,,,,,
9824,2024-10-09 01:00:00+00:00,,,,,,
9825,2024-10-09 01:01:00+00:00,,,,,,
9826,2024-10-09 01:02:00+00:00,,,,,,
9827,2024-10-09 01:03:00+00:00,,,,,,
9828,2024-10-09 01:04:00+00:00,,,,,,
9829,2024-10-09 01:05:00+00:00,,,,,,
9830,2024-10-09 01:06:00+00:00,,,,,,
9831,2024-10-09 01:07:00+00:00,,,,,,
9832,2024-10-09 01:08:00+00:00,,,,,,
9833,2024-10-09 01:09:00+00:00,,,,,,
9834,2024-10-09 01:10:00+00:00,,,,,,
9835,2024-10-09 01:11:00+00:00,,,,,,
9836,2024-10-09 01:12:00+00:00,,,,,,
9837,2024-10-09 01:13:00+00:00,,,,,,
9838,2024-10-09 01:14:00+00:00,,,,,,
9839,2024-10-09 01:15:00+00:00,,,,,,
9840,2024-10-09 01:16:00+00:00,,,,,,
9841,2024-10-09 01:17:00+00:00,,,,,,
9842,2024-10-09 01:18:00+00:00,,,,,,
9843,2024-10-09 01:19:00+00:00,,,,,,
9844,2024-10-09 01:20:00+00:00,,,,,,
9845,2024-10-09 01:21:00+00:00,,,,,,
9846,2024-10-09 01:22:00+00:00,,,,,,
9847,2024-10-09 01:23:00+00:00,,,,,,
9848,2024-10-09 01:24:00+00:00,,,,,,
9849,2024-10-09 01:25:00+00:00,,,,,,
9850,2024-10-09 01:26:00+00:00,,,,,,
9851,2024-10-09 01:27:00+00:00,,,,,,
9852,2024-10-09 01:28:00+00:00,,,,,,
9853,2024-10-09 01:29:00+00:00,,,,,,
9854,2024-10-09 01:30:00+00:00,,,,,,
9855,2024-10-09 01:31:00+00:00,,,,,,
9856,2024-10-09 01:32:00+00:00,,,,,,
9857,2024-10-09 01:33:00+00:00,,,,,,
9858,2024-10-09 01:34:00+00:00,,,,,,
9859,2024-10-09 01:35:00+00:00,,,,,,
9860,2024-10-09 01:36:00+00:00,,,,,,
9861,2024-10-09 01:37:00+00:00,,,,,,
9862,2024-10-09 01:38:00+00:00,,,,,,
9863,2024-10-09 01:39:00+00:00,,,,,,
9864,2024-10-09 01:40:00+00:00,,,,,,
9865,2024-10-09 01:41:00+00:00,,,,,,
9866,2024-10-09 01:42:00+00:00,,,,,,
9867,2024-10-09 01:43:00+00:00,,,,,,
9868,2024-10-09 01:44:00+00:00,,,,,,
9869,2024-10-09 01:45:00+00:00,,,,,,
9870,2024-10-09 01:46:00+00:00,,,,,,
9871,2024-10-09 01:47:00+00:00,,,,,,
9872,2024-10-09 01:48:00+00:00,,,,,,
9873,2024-10-09 01:49:00+00:00,,,,,,
9874,2024-10-09 01:50:00+00:00,,,,,,
9875,2024-10-09 01:51:00+00:00,,,,,,
9876,2024-10-09 01:52:00+00:00,,,,,,
9877,2024-10-09 01:53:00+00:00,,,,,,
9878,2024-10-09 01:54:00+00:00,,,,,,
9879,2024-10-09 01:55:00+00:00,,,,,,
9880,2024-10-09 01:56:00+00:00,,,,,,
9881,2024-10-09 01:57:00+00:00,,,,,,
9882,2024-10-09 01:58:00+00:00,,,,,,
9883,2024-10-09 01:59:00+00:00,,,,,,
9884,2024-10-09 02:00:00+00:00,,,,,,
9885,2024-10-09 02:01:00+00:00,,,,,,
9886,2024-10-09 02:02:00+00:00,,,,,,
9887,2024-10-09 02:03:00+00:00,,,,,,
9888,2024-10-09 02:04:00+00:00,,,,,,
9889,2024-10-09 02:05:00+00:00,,,,,,
9890,2024-10-09 02:06:00+00:00,,,,,,
9891,2024-10-09 02:07:00+00:00,,,,,,
9892,2024-10-09 02:08:00+00:00,,,,,,
9893,2024-10-09 02:09:00+00:00,,,,,,
9894,2024-10-09 02:10:00+00:00,,,,,,
9895,2024-10-09 02:11:00+00:00,,,,,,
9896,2024-10-09 02:12:00+00:00,,,,,,
9897,2024-10-09 02:13:00+00:00,,,,,,
9898,2024-10-09 02:14:00+00:00,,,,,,
9899,2024-10-09 02:15:00+00:00,,,,,,
9900,2024-10-09 02:16:00+00:00,,,,,,
9901,2024-10-09 02:17:00+00:00,,,,,,
9902,2024-10-09 02:18:00+00:00,,,,,,
9903,2024-10-09 02:19:00+00:00,,,,,,
9904,2024-10-09 02:20:00+00:00,,,,,,
9905,2024-10-09 02:21:00+00:00,,,,,,
9906,2024-10-09 02:22:00+00:00,,,,,,
9907,2024-10-09 02:23:00+00:00,,,,,,
9908,2024-10-09 02:24:00+00:00,,,,,,
9909,2024-10-09 02:25:00+00:00,,,,,,
9910,2024-10-09 02:26:00+00:00,,,,,,
9911,2024-10-09 02:27:00+00:00,,,,,,
9912,2024-10-09 02:28:00+00:00,,,,,,
9913,2024-10-09 02:29:00+00:00,,,,,,
9914,2024-10-09 02:30:00+00:00,,,,,,
9915,2024-10-09 02:31:00+00:00,,,,,,
9916,2024-10-09 02:32:00+00:00,,,,,,
9917,2024-10-09 02:33:00+00:00,,,,,,
9918,2024-10-09 02:34:00+00:00,,,,,,
9919,2024-10-09 02:35:00+00:00,,,,,,
9920,2024-10-09 02:36:00+00:00,,,,,,
9921,2024-10-09 02:37:00+00:00,,,,,,
9922,2024-10-09 02:38:00+00:00,,,,,,
9923,2024-10-09 02:39:00+00:00,,,,,,
9924,2024-10-09 02:40:00+00:00,,,,,,
9925,2024-10-09 02:41:00+00:00,,,,,,
9926,2024-10-09 02:42:00+00:00,,,,,,
9927,2024-10-09 02:43:00+00:00,,,,,,
9928,2024-10-09 02:44:00+00:00,,,,,,
9929,2024-10-09 02:45:00+00:00,,,,,,
9930,2024-10-09 02:46:00+00:00,,,,,,
9931,2024-10-09 02:47:00+00:00,,,,,,
9932,2024-10-09 02:48:00+00:00,,,,,,
9933,2024-10-09 02:49:00+00:00,,,,,,
9934,2024-10-09 02:50:00+00:00,,,,,,
9935,2024-10-09 02:51:00+00:00,,,,,,
9936,2024-10-09 02:52:00+00:00,,,,,,
9937,2024-10-09 02:53:00+00:00,,,,,,
9938,2024-10-09 02:54:00+00:00,,,,,,
9939,2024-10-09 02:55:00+00:00,,,,,,
9940,2024-10-09 02:56:00+00:00,,,,,,
9941,2024-10-09 02:57:00+00:00,,,,,,
9942,2024-10-09 02:58:00+00:00,,,,,,
9943,2024-10-09 02:59:00+00:00,,,,,,
9944,2024-10-09 03:00:00+00:00,,,,,,
9945,2024-10-09 03:01:00+00:00,,,,,,
9946,2024-10-09 03:02:00+00:00,,,,,,
9947,2024-10-09 03:03:00+00:00,,,,,,
9948,2024-10-09 03:04:00+00:00,,,,,,
9949,2024-10-09 03:05:00+00:00,,,,,,
9950,2024-10-09 03:06:00+00:00,,,,,,
9951,2024-10-09 03:07:00+00:00,,,,,,
9952,2024-10-09 03:08:00+00:00,,,,,,
9953,2024-10-09 03:09:00+00:00,,,,,,
9954,2024-10-09 03:10:00+00:00,,,,,,
9955,2024-10-09 03:11:00+00:00,,,,,,
9956,2024-10-09 03:12:00+00:00,,,,,,
9957,2024-10-09 03:13:00+00:00,,,,,,
9958,2024-10-09 03:14:00+00:00,,,,,,
9959,2024-10-09 03:15:00+00:00,,,,,,
9960,2024-10-09 03:16:00+00:00,,,,,,
9961,2024-10-09 03:17:00+00:00,,,,,,
9962,2024-10-09 03:18:00+00:00,,,,,,
9963,2024-10-09 03:19:00+00:00,,,,,,
9964,2024-10-09 03:20:00+00:00,,,,,,
9965,2024-10-09 03:21:00+00:00,,,,,,
9966,2024-10-09 03:22:00+00:00,,,,,,
9967,2024-10-09 03:23:00+00:00,,,,,,
9968,2024-10-09 03:24:00+00:00,,,,,,
9969,2024-10-09 03:25:00+00:00,,,,,,
